business_id,stars,checkin_count,BusinessAcceptsCreditCards,BusinessParking,RestaurantsTakeOut,RestaurantsPriceRange2,OutdoorSeating,BikeParking,RestaurantsReservations,WiFi,HasTV,Alcohol,GoodForKids,text_count,avg_sentiment,American,Asian Fusion,Cafe,Chinese,Dessert,Fast Food,Indian,Italian,Japanese,Korean,Latin American,Mediterranean,Mexican,Thai,Vegetarian,Vietnamese,local_cuisine_preference_score,taste_sentiment,service_sentiment,ambience_sentiment
SzSLKafTPOQzp3pfzPjEVg,3.5,351,1,1,1,2,0,1,1,0,0,1,1,110,0.73659,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.041912246,0.610237273,0.604212727,0.573798182
8DLqY8t14BdJVbizru8-aA,4,187,1,1,1,2,0,1,0,0,1,0,1,88,0.837351136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.032258065,0.763073864,0.512563636,0.584972727
QEJBdigsRFDYljay50Kpjw,3.5,100,1,1,1,2,1,1,0,2,1,1,1,61,0.788654098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360248447,0.692814754,0.627159016,0.671501639
glMJCRj6IglVf62LRzVofQ,4.5,171,1,1,1,2,1,1,1,2,1,1,0,32,0.907621875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.198358413,0.801621875,0.702190625,0.76871875
Ye3-MAFCUFrJcnnARErOuQ,3.5,158,1,1,1,2,1,1,0,2,0,0,1,83,0.600663855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.029126214,0.533838554,0.431915663,0.425455422
80I1vUvNOS9u50Y5oqq8Vw,2.5,150,1,0,1,1,0,1,0,2,1,0,1,3,0.8592,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.123409669,0.2235,0.8559,0.543166667
zXsv-tOEvtSMY755jt-uDw,3.5,444,1,1,1,1,1,1,0,0,1,1,1,191,0.792922513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.193243243,0.716446597,0.495546073,0.61180733
w6B-nRhDeOfIXS0G99I0wQ,3.5,72,1,0,1,1,0,1,0,0,1,1,1,30,0.69324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.117508813,0.69069,0.457213333,0.575486667
71CCyiD8inLsSXFgd0Y0wQ,4,334,1,0,1,1,0,1,0,2,1,0,1,70,0.819354286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.270428016,0.774174286,0.521652857,0.687461429
olLrmKZmBmo1vh05JZQZBg,3.5,130,1,0,1,2,0,1,0,2,1,1,1,41,0.617695122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370588235,0.557126829,0.489897561,0.461717073
3kwySW-32w65IZ6cH4J8ZQ,3.5,43,1,1,1,1,0,1,0,2,1,0,1,13,0.902346154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.138211382,0.605369231,0.445776923,0.742423077
APhsD62Joc4wbGsU1N1jRw,2.5,57,1,1,0,2,0,1,0,2,1,0,1,7,0.1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159120689,0.012628571,0.127771429,0.180214286
66wEZ0WZREK0eabviaKQiQ,4,28,1,1,0,2,0,1,0,2,1,0,1,14,0.787642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159120689,0.375042857,0.5021,0.677571429
V4zYrTGkg1hJTBv4rC2DfQ,3.5,44,1,1,0,1,0,1,0,2,1,0,1,20,0.751255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146815393,0.46854,0.53824,0.357605
0UVx40zcIeh6wb_I4-QzfQ,4,44,1,1,1,1,1,1,0,0,0,1,1,14,0.7979,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.133505599,0.729142857,0.422235714,0.719164286
5ZBjwwJES0wAuphP3b8HMQ,3.5,125,1,1,1,1,0,0,0,2,1,1,1,24,0.654208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148029372,0.416175,0.365954167,0.512058333
lAbUj9aQ7BX__vZNYewTJw,4.5,557,1,1,1,1,1,1,0,2,1,1,1,142,0.874110563,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.175595238,0.582854225,0.415123239,0.689597183
xn72RayonERZH8UVIWGOnw,4,19,1,1,1,2,0,1,0,2,1,0,1,3,0.9467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156462585,0.6216,0.6216,0.949366667
Tcpj0IO4qX3V2ObpmKtqhg,3.5,4,1,0,0,1,0,1,0,0,1,0,1,4,0.58235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195678579,0.5609,0.5609,0.0935
jDVDanTekeKzKSnKKCYXbA,4,8,1,0,1,1,1,1,0,0,0,0,1,5,0.69094,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.144092219,0.58622,0,0.34436
wS_ka6i-JFaBriEdULEAIQ,4,74,1,1,1,2,0,1,0,2,1,0,1,6,0.913833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165823936,0.441966667,0.435933333,0.296066667
RDZGzVpeqCWJAir_uu6FBQ,3.5,5,1,0,1,1,0,1,1,0,1,0,1,3,0.0965,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.223703704,0.312833333,0.083333333,-0.039633333
32_EAEDmihh_u5bgDYOTCQ,2,8,1,0,1,1,0,1,0,2,1,0,1,6,0.641383333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.093548387,0.431933333,0.7448,0.61405
xODBZmX4EmlVvbqtKN7YKg,3.5,769,1,1,1,2,1,1,0,2,1,1,1,174,0.736414368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256281407,0.647455172,0.530856897,0.604709195
t132qqcNfr_3ZASDxhdn_Q,2.5,59,1,0,1,1,0,0,0,0,1,0,1,7,0.388057143,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.169642857,0.337885714,0.440771429,0.399257143
vMe0z4hCJpk-gUafgVZUFw,3.5,34,1,0,1,1,0,1,0,0,1,1,1,19,0.693652632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.066825776,0.565663158,0.238963158,0.480089474
QoCTnvts3Uu-M5oCJG7I3A,4,270,1,1,1,1,0,1,0,2,0,1,1,68,0.755117647,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.161184211,0.703920588,0.637769118,0.544808824
fCTk1feKiT6xreDbwQLLtA,4.5,43,1,1,1,1,1,1,0,2,1,1,1,15,0.81208,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.112318841,0.838706667,0.66924,0.69254
wJPK_kvtnlbcY6JExUxngg,4,843,1,1,1,2,1,0,1,2,1,0,0,54,0.777011111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156435644,0.336357407,0.572977778,0.760785185
9vmnXOpK8y9xFSSSlgnZsA,4,13,1,1,1,1,0,0,0,2,1,0,1,5,0.71702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.079959514,0.69668,0.1852,0.69668
y2zgDHaIfU_p610Ic2py9Q,4.5,29,1,0,1,1,1,0,0,2,1,0,1,10,0.88519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.262376238,0.8889,0.42978,0.63557
TjBvLFDUj2Hz6bkELIJbng,4,653,1,1,1,2,1,1,0,2,1,1,1,269,0.841060967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.177272727,0.788081413,0.603045353,0.681614126
MD9a4jiJlwlktVivQjvtdA,3,31,1,0,1,1,0,1,0,0,1,0,1,20,0.555025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.299625468,0.421335,0.47222,0.366405
U538QRB4bTY2V4rwXRT9ug,3.5,168,1,1,1,1,1,1,0,2,1,0,1,55,0.743143636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305466238,0.688638182,0.424618182,0.567156364
IwX-BnGpGPwVRLo8Ugrpgg,1.5,38,1,1,1,1,0,1,0,0,0,0,1,14,0.3413,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.267857143,0.438607143,0.236035714,0.243714286
rHUYy0Khq-_O8lMoj4MNKw,3,12,1,1,1,1,0,1,0,2,1,1,1,5,0.91322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404017857,0.73854,0.53938,0.55362
WjzWl2kUn1eWuLj4OZH47w,3.5,4,1,0,1,1,1,1,1,2,0,0,1,7,0.311128571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107049608,0.550414286,0.243928571,0.240385714
kBzD2Q8GpwcvlPPmMWVEtA,4.5,5,1,0,1,2,1,1,1,2,0,0,1,9,0.919388889,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.131097561,0.913411111,0.814411111,0.634644444
RGMaZvfiYupL_UoYPDRR8Q,4,451,1,1,1,2,1,1,0,0,1,1,1,136,0.786105882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.763245588,0.644433824,0.649866176
QhFftZD6diXpF11A9U2ZdA,4.5,323,1,1,1,1,1,1,0,2,0,0,1,93,0.835139785,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.147058824,0.846619355,0.592590323,0.575751613
sQNj2Sw-OBaGH49XNlQ9Jg,4.5,23,1,1,1,1,0,1,0,2,1,0,1,6,0.876566667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13091922,0.7146,0.619283333,0.6288
7W1YGmK5HLA2XqJpIV5KNQ,2.5,5,1,0,1,1,0,1,0,2,1,0,1,2,0.5168,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.221850613,0.24165,0.24165,0.24165
_TwaaT3OBZm-YvTLJ8E7Kg,4.5,20,1,0,1,2,0,1,0,2,1,0,1,13,0.922215385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.036553525,0.887853846,0.770969231,0.645684615
gd22TmYLmbrgW6XEkffvHQ,4,13,1,0,1,2,0,1,0,0,1,0,1,14,0.888628571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.169064748,0.866164286,0.532614286,0.481485714
KzgfCw7p4kELozL8tPAXKA,4.5,4,1,1,1,1,0,1,0,2,1,0,1,13,0.873553846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.098484848,0.721669231,0.481930769,0.697623077
MqBtykhqU_4GgqgNjz079A,3.5,10,1,0,1,2,0,0,0,2,1,0,1,1,-0.4767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151207116,-0.4767,-0.4767,0
kKToAfguBKhO4izu_yBC6A,3.5,119,1,1,1,1,0,1,0,0,1,1,1,48,0.67728125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.089238845,0.637766667,0.406764583,0.564052083
8RwPYPVmudJP_LrdPdJMyw,2,95,1,1,1,2,0,1,0,0,1,0,1,33,0.426630303,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.272,0.495466667,0.340009091,0.406375758
Cz0wdTZMcRhJjhNy9sp0pw,4.5,218,1,1,0,2,1,1,1,2,1,1,1,5,0.92088,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.034653465,0.74656,0.92928,0.92928
fSb39To6qyzqBQQV2fkLBg,3.5,73,1,0,1,1,0,1,0,2,0,0,1,21,0.6742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.212598425,0.800190476,0.311319048,0.423647619
YPC4QuHJ7mYG_3kzyxdp6A,5,109,1,1,1,2,0,1,0,2,1,0,1,32,0.831203125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.140468227,0.582778125,0.405165625,0.6337875
gemjsCt1zOLCmRKjupcycQ,3.5,0,1,1,1,2,0,1,1,2,1,1,0,11,0.873945455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30969031,0.908254545,0.8187,0.8375
tGHdmDBPOR_vWoHSRFICcQ,3.5,907,1,1,1,2,1,1,1,2,1,1,1,116,0.755916379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297734628,0.696656897,0.548531897,0.65685431
BGc_EYORXo9O9A9IQ2MkxA,4,533,1,1,1,1,0,0,0,2,1,1,1,122,0.775409836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.070450098,0.752916393,0.604265574,0.572234426
EAIKt9KLkwWo5NYUeUdOUw,3.5,15,1,0,1,2,1,1,0,2,1,1,1,9,0.424988889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23298352,0.416877778,0.350488889,0.517344444
aquQ6A9ywuaM8mP2_5_aFw,4,89,1,1,1,2,1,1,1,2,1,1,1,37,0.854724324,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.075742574,0.7253,0.64887027,0.669621622
RkzE1UTCiLcMeGN8tVOFcg,3,331,1,1,1,2,0,1,1,0,1,1,1,57,0.505924561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.419592982,0.409491228,0.310096491
tYIl7WfEKS2vML15MaEHvw,3,24,1,0,1,1,0,0,0,2,1,1,1,4,0.55135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.122844828,0.72095,0.3159,0.234825
1ymFs_vuos2IsTvWAvQv5Q,4,461,1,1,1,2,0,1,0,2,0,0,1,83,0.769510843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.124886878,0.672861446,0.518696386,0.455063855
sjdsuJybDDHJRcRm9SQ7wQ,3.5,12,1,1,1,1,0,1,0,0,0,0,1,7,0.803785714,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.085990338,0.554942857,0.413728571,0.6921
uaGsQWKKPhvPW2dnN2fcAw,4,171,1,1,1,2,0,1,1,2,1,1,1,78,0.738791026,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.066176471,0.705211538,0.472648718,0.570996154
R_Wi9jh57H_OzzAVWO71Bw,4.5,228,1,1,1,2,1,1,1,2,0,1,1,1,0.9753,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.08361204,0,0.9735,0.9735
5Fr4z608s58HEHLK9K4DSQ,3.5,388,1,1,1,1,1,1,0,2,0,0,1,131,0.766707634,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.163492063,0.761271756,0.442364885,0.589554962
V56WagY-UGiVTF9PYEIfRg,3,9,1,1,1,2,1,1,0,2,1,1,1,4,0.506375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.048469388,0.499975,0.463375,0.7005
fJq59e_kG1qVkiYD-NQzZw,3,197,1,1,1,2,1,1,0,2,1,1,0,34,0.725997059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287610619,0.626985294,0.525214706,0.696547059
40x53BSmT4gFjIHCQpWJeA,4.5,343,1,1,1,2,1,1,0,2,1,0,1,74,0.910652703,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.138888889,0.503982432,0.511298649,0.787617568
jpw9W_oiaDOMkvifWFCb7Q,4.5,64,1,0,0,2,0,1,0,2,1,1,1,9,0.716388889,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.181034483,0.5451,0.578655556,0.635388889
k5NG7XuU1g_wcO3PdDNB3A,2,7,1,0,1,1,0,1,0,2,1,0,1,3,0.159166667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.261290323,0.219833333,0.034033333,0.3204
z3TB52s5p5PcRsw2T3J6MQ,4.5,190,1,1,0,1,1,1,0,2,1,0,1,98,0.767406122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.071038251,0.623023469,0.439985714,0.527064286
trWcT4Ssc6roDtFceRa2Dg,4,60,1,0,1,2,0,1,0,2,1,1,1,31,0.800725806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.057692308,0.768416129,0.372932258,0.548654839
OF7Q7aQ6-Evu5ueg4Na0Qg,4,42,1,1,1,2,1,1,0,2,1,1,1,11,0.795681818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254389496,0.711745455,0.713245455,0.711745455
4D0CQDOL-mhAG-UmkBIvaA,3,11,1,1,1,1,0,1,0,0,1,0,1,21,0.547261905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0.512138095,0.3418,0.439904762
MGTGCBCVTfWlWPzHX8iyaQ,2,149,1,1,0,1,0,1,0,2,1,0,1,12,-0.142708333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139243829,0.153958333,-0.229475,-0.018833333
yhVVd6_khah7nXobbVksvA,4,241,1,1,1,1,1,1,0,0,1,0,1,39,0.770374359,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.302180685,0.788915385,0.551566667,0.556687179
QR4LGIUwFmQvozSOT16qvQ,3,86,1,1,1,2,1,1,0,2,1,1,0,54,0.538385185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.201101928,0.540562963,0.539331481,0.587287037
ZeFWPYcAhYpqi2bpYvK7tQ,4.5,14,0,1,1,1,0,1,0,2,1,0,1,20,0.73391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191360147,0.047545,0.42977,0.61115
EKqTHG-TXTrP-EWpUftL0w,3,174,1,1,1,2,0,1,1,2,1,1,1,57,0.518880702,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.233739837,0.537929825,0.469949123,0.30445614
3ulQuG_qOiN8kT3_nww0-A,3.5,166,1,1,1,2,0,1,0,2,1,1,1,14,0.901057143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341796875,0.881385714,0.71905,0.676135714
GGMPGL1AmXwlNyHyJ4oUXQ,4,141,1,1,1,1,1,1,0,0,0,1,1,68,0.718252941,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.081589958,0.715576471,0.453141176,0.496029412
oToFygrpTn3OUpFkPFMxfA,4,508,1,1,1,2,0,1,0,0,1,0,1,119,0.687160504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.112469438,0.38162521,0.343887395,0.496677311
MNI5KDlT5ErW7uuG4xgNew,2.5,11,1,1,1,1,1,1,0,2,1,0,1,4,0.402,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.310810811,0.3358,0.392375,0.15705
Ciy19ebJIGjRcMyQ4uHubA,3.5,126,1,0,1,1,1,1,0,2,1,0,1,22,0.411881818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.206982544,0.342718182,0.441604545,0.276268182
6iz0BzqyoSsmX74uczIBPQ,2.5,12,1,0,1,2,0,1,0,2,1,0,1,30,0.35881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.072580645,0.281056667,0.12736,0.243923333
nw0FKVdoqhqgrmwetQnr_w,4,182,1,1,1,1,1,1,0,0,1,1,0,8,0.8241875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292330967,0.1242125,0.831075,0.831075
McTxn0x_GUu7NGp_mfISQw,3.5,22,1,1,1,1,0,1,0,2,1,1,0,4,0.9176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269754305,0,0.47125,0.8968
VvfvtuVehnBOn6AeQvovZg,2.5,557,1,1,1,2,1,1,0,2,1,0,1,67,0.179058209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123595506,0.113032836,0.174297015,0.150891045
ozvuAWFQf528aHHOnrM0yw,3,336,1,1,1,3,1,1,1,2,0,1,1,132,0.749857576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338414634,0.674409091,0.609305303,0.593125758
72kYElvETLFanHJJ28F4vQ,4.5,88,1,0,1,1,1,1,0,2,1,1,1,43,0.773776744,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.170278638,0.719286047,0.443230233,0.543813953
jA8J4Fkc2f1_1fgB15KT3g,5,13,1,0,1,1,0,1,0,2,1,0,1,6,0.936083333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.127864897,0.943866667,0.319733333,0.63065
ZPs0cr-VWdKvh6wCOpuYZg,3.5,120,1,1,1,2,1,1,0,2,1,1,1,4,0.5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177151175,0.4925,0.4982,0.4925
gpTC5qka3HCQqnSyXlophg,4.5,140,1,0,0,1,0,0,0,2,1,0,1,90,0.787896667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.292576419,0.77921,0.474966667,0.566236667
x3G4YO4HgrPU-UeWQ_KxNA,3,8,1,1,1,1,0,1,0,2,1,1,1,14,0.52165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018691589,0.594757143,0.320578571,0.544957143
22zO78DFuJVH3UBDK79U4Q,4,14,1,0,1,2,0,1,0,2,1,0,1,4,0.75105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151983412,0,0.550075,0.12765
4vLJd8N3wy_Q_wu_DZuRag,4.5,213,1,0,0,1,1,1,0,2,1,0,1,19,0.889310526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300561798,0.623752632,0.736457895,0.641684211
Aa6V6ywigO05G2uk3hkIxA,3.5,188,1,1,0,2,0,1,0,2,1,0,1,11,0.613381818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.105919003,0.181918182,0.248809091,0.369563636
Fw6q38pmD9QAPLw5T3nP4A,3.5,25,1,1,1,1,0,1,0,2,1,1,1,14,0.885828571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0704,0.845207143,0.700321429,0.787771429
9-eHmWO2aRrrcWKtk0AI_A,2,5,1,1,1,2,0,1,0,2,1,0,0,6,0.31535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.094656489,0.526916667,0.085166667,0.447783333
etjcQEi4mTFiMBE1DyAIEg,3.5,79,1,0,1,1,0,1,0,2,1,0,1,8,0.8649875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.236842105,0.7717,0.4034875,0.65265
fPVw_wHn85lccdTyMrcsZQ,3.5,404,1,1,1,2,1,1,0,2,1,1,0,70,0.740015714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319620253,0.570851429,0.522352857,0.650007143
262dmM9ixxYp5K5UdmuaCw,3.5,714,1,1,0,2,1,1,0,2,1,0,1,31,0.473703226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131355932,0.109590323,0.406525806,0.355512903
_tbgceJzLpZ20QVmSd7Axw,3.5,185,1,0,1,1,1,1,0,2,1,0,1,63,0.486215873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.088062622,0.520380952,0.300503175,0.344201587
olXWjnOvpFuH1ebXgzBBbw,3,116,1,1,1,1,0,1,0,2,1,0,1,9,0.104577778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127272082,0.146688889,0.058111111,0.037388889
nVNOFUAs82OTe0Mi6di35w,2.5,299,1,1,0,2,0,1,0,0,0,0,1,4,0.8866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188845456,0.45025,0.4268,0.64955
V6wr6ibKSuPm9x5PMZOufA,3.5,75,1,1,1,1,0,0,0,2,1,0,1,17,0.852658824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.123318386,0.598576471,0.350982353,0.593
9t_PL67FRhBv-eo-Q_Jaig,4,55,1,1,1,1,0,1,0,2,1,0,1,12,0.880941667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137081835,0.741025,0.450916667,0.20775
IqS4QcvuwK2Eig9iaszk2g,3,155,1,1,0,2,0,1,0,0,0,0,1,8,0.1677875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146283458,0.1222,0.231575,0.2019875
ZXmmYVlS2wzLZsedgLx86g,2,18,1,0,1,1,0,1,0,2,1,0,1,11,0.365418182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.261627907,0.287163636,0.137745455,0.395009091
X0vPZIkbUj22afBQz5-neA,3.5,1150,1,1,1,2,1,1,1,2,1,1,1,546,0.737941758,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.212658228,0.72490348,0.61208956,0.622403114
wlOkr1iIQep-08o6r5bnjg,2,10,1,0,1,1,0,1,0,2,1,0,1,1,0.9578,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.126349892,0.9313,0.9313,0.9313
YKfY2UGz7L8ZG_HMzW1_Ug,4.5,7,0,0,1,1,1,1,0,0,1,1,1,4,0.878125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.220264317,0.903975,0,0.903975
lLhm-u5kDFVHViFAFHDFqQ,2,120,1,1,1,2,1,1,0,2,1,1,1,42,0.354238095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.336621429,0.330452381,0.283814286
N8Uv-lK1wbDDqyJfciQb_Q,3.5,48,1,0,1,1,0,1,0,0,0,0,1,7,0.264914286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372262774,0.340942857,0.340942857,0.232671429
xbjq4lKiZnr8b4_PhjPI6w,4.5,36,1,1,0,2,0,1,0,0,1,0,1,8,0.9694625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164742917,0.8516625,0.6039375,0.8454625
aX6wbe7ZLKR_fppR-XbuaQ,3.5,66,1,0,1,2,0,1,0,2,1,1,0,42,0.77572619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300970874,0.713097619,0.64762619,0.78212619
5MusOgK528q7uyGw0H9MVQ,2.5,33,1,1,1,1,0,1,0,0,1,0,1,11,0.821927273,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.326530612,0.788363636,0.503236364,0.608563636
7Kv5lFl-skksZlzTqJpnmw,4,26,1,1,1,1,0,1,0,2,1,0,1,13,0.835553846,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.111702128,0.803776923,0.565253846,0.465753846
hgwH0eFBICpsj3ChulcSXQ,3.5,41,1,1,1,1,0,0,0,0,0,1,1,17,0.660635294,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.156410256,0.639970588,0.312229412,0.488752941
GqOxD_FrVMI-Y90IqKY6tA,2.5,8,1,0,1,3,1,1,1,0,1,1,1,10,0.54168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.087878788,0.65619,0.56054,0.46342
qVO6xutW_yYakhOSIbANPA,3.5,4,1,0,1,2,0,1,0,2,1,0,1,5,0.95774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276595745,0.93692,0.93692,0.7396
WPPHb1QxdQzx-rWaX-XCLA,2.5,58,1,1,1,2,1,1,0,0,1,1,1,26,0.620765385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307328605,0.489838462,0.375807692,0.464634615
J9NNalwKpdErVaKSqm9BmQ,4,186,1,1,1,1,0,0,0,2,1,0,1,41,0.622014634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.138655462,0.588843902,0.339034146,0.542014634
AkQoq0Lqu8Y7q-aoL7iEvg,4.5,15,1,0,1,1,0,1,0,2,1,0,1,3,0.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.279220779,0.884233333,0.294466667,0.320766667
